x,y
499.5,3.06049e+07
499.6,-9.15982e+07
499.7,1.23165e+08
499.8,-1.15105e+08
499.9,6.99654e+07
500,-2.23915e+06
500.1,-6.62895e+07
500.2,1.13552e+08
500.3,-1.24301e+08
500.4,9.50326e+07
500.5,-3.51234e+07
500.6,-3.61691e+07
500.7,9.58988e+07
500.8,-1.24816e+08
500.9,1.13571e+08
501,-6.57364e+07
501.1,-3.32545e+06
501.2,7.1399e+07
501.3,-1.1656e+08
501.4,1.24237e+08
501.5,-9.19125e+07
501.6,2.9949e+07
501.7,4.17336e+07
501.8,-1.00062e+08
501.9,1.26235e+08
502,-1.11785e+08
502.1,6.13179e+07
502.2,8.95704e+06
502.3,-7.64313e+07
502.4,1.19371e+08
502.5,-1.23919e+08
502.6,8.85646e+07
502.7,-2.46454e+07
502.8,-4.72871e+07
502.9,1.04077e+08
503,-1.27416e+08
503.1,1.09749e+08
503.2,-5.67165e+07
503.3,-1.46449e+07
503.4,8.1375e+07
503.5,-1.21978e+08
503.6,1.23346e+08
503.7,-8.49928e+07
503.8,1.92217e+07
503.9,5.2818e+07
504,-1.07933e+08
504.1,1.28355e+08
504.2,-1.07464e+08
504.3,5.19394e+07
504.4,2.03781e+07
504.5,-8.62188e+07
504.6,1.24371e+08
504.7,-1.22515e+08
504.8,8.12014e+07
504.9,-1.36876e+07
505,-5.83146e+07
505.1,1.11622e+08
505.2,-1.29045e+08
505.3,1.0493e+08
505.4,-4.6994e+07
505.5,-2.61454e+07
505.6,9.09515e+07
505.7,-1.26544e+08
505.8,1.21425e+08
505.9,-7.71955e+07
506,8.0529e+06
506.1,6.37651e+07
506.2,-1.15133e+08
506.3,1.29483e+08
506.4,-1.02151e+08
506.5,4.18884e+07
506.6,3.19354e+07
506.7,-9.55618e+07
506.8,1.28488e+08
506.9,-1.20074e+08
507,7.29805e+07
507.1,-2.32796e+06
507.2,-6.91579e+07
507.3,1.18456e+08
507.4,-1.29664e+08
507.5,9.91274e+07
507.6,-3.66308e+07
507.7,-3.77365e+07
507.8,1.00039e+08
507.9,-1.30197e+08
508,1.18462e+08
508.1,-6.85622e+07
508.2,-3.47665e+06
508.3,7.44809e+07
508.4,-1.21583e+08
508.5,1.29585e+08
508.6,-9.58636e+07
508.7,3.12303e+07
508.8,4.35369e+07
508.9,-1.04371e+08
509,1.31665e+08
509.1,-1.16589e+08
509.2,6.39473e+07
509.3,9.35003e+06
509.4,-7.97225e+07
509.5,1.24504e+08
509.6,-1.29241e+08
509.7,9.23629e+07
509.8,-2.56959e+07
509.9,-4.93248e+07
510,1.08549e+08
510.1,-1.32885e+08
510.2,1.14454e+08
510.3,-5.91425e+07
510.4,-1.5281e+07
510.5,8.48708e+07
510.6,-1.2721e+08
510.7,1.28631e+08
510.8,-8.86293e+07
510.9,2.00374e+07
511,5.5088e+07
511.1,-1.12561e+08
511.2,1.33851e+08
511.3,-1.1206e+08
511.4,5.41553e+07
511.5,2.12582e+07
511.6,-8.9914e+07
511.7,1.29694e+08
511.8,-1.27753e+08
511.9,8.46675e+07
512,-1.42647e+07
512.1,-6.08145e+07
512.2,1.16397e+08
512.3,-1.34559e+08
512.4,1.09408e+08
512.5,-4.89936e+07
512.6,-2.72698e+07
512.7,9.48403e+07
512.8,-1.31947e+08
512.9,1.26604e+08
513,-8.04828e+07
513.1,8.38829e+06
513.2,6.64919e+07
513.3,-1.20046e+08
513.4,1.35003e+08
513.5,-1.065e+08
513.6,4.36658e+07
513.7,3.3304e+07
513.8,-9.96383e+07
513.9,1.33962e+08
514,-1.25184e+08
514.1,7.60808e+07
514.2,-2.41884e+06
514.3,-7.2108e+07
514.4,1.235e+08
514.5,-1.35179e+08
514.6,1.03338e+08
514.7,-3.81806e+07
514.8,-3.93487e+07
514.9,1.04296e+08
515,-1.35732e+08
515.1,1.23492e+08
515.2,-7.14678e+07
515.3,-3.63257e+06
515.4,7.76505e+07
515.5,-1.26748e+08
515.6,1.35084e+08
515.7,-9.99263e+07
515.8,3.25473e+07
515.9,4.53917e+07
516,-1.08803e+08
516.1,1.37249e+08
516.2,-1.21528e+08
516.3,6.66506e+07
516.4,9.75458e+06
516.5,-8.31071e+07
516.6,1.29781e+08
516.7,-1.34713e+08
516.8,9.62681e+07
516.9,-2.67756e+07
517,-5.14204e+07
517.1,1.13148e+08
517.2,-1.38508e+08
517.3,1.19292e+08
517.4,-6.16364e+07
517.5,-1.59355e+07
517.6,8.84655e+07
517.7,-1.3259e+08
517.8,1.34065e+08
517.9,-9.23679e+07
518,2.08755e+07
518.1,5.74224e+07
518.2,-1.17319e+08
518.3,1.39502e+08
518.4,-1.16786e+08
518.5,5.64331e+07
518.6,2.21635e+07
518.7,-9.37134e+07
518.8,1.35166e+08
518.9,-1.33138e+08
519,8.82306e+07
519.1,-1.48576e+07
519.2,-6.3385e+07
519.3,1.21305e+08
519.4,-1.40227e+08
519.5,1.14011e+08
519.6,-5.10489e+07
519.7,-2.84262e+07
519.8,9.88387e+07
519.9,-1.37502e+08
520,1.31928e+08
520.1,-8.38618e+07
520.2,8.73262e+06
520.3,6.92955e+07
520.4,-1.25097e+08
520.5,1.40677e+08
520.6,-1.10971e+08
520.7,4.54925e+07
520.8,3.47115e+07
520.9,-1.03829e+08
521,1.39589e+08
521.1,-1.30437e+08
521.2,7.92674e+07
521.3,-2.5118e+06
521.4,-7.51411e+07
521.5,1.28685e+08
521.6,-1.40848e+08
521.7,1.07666e+08
521.8,-3.97732e+07
521.9,-4.10065e+07
522,1.08673e+08
522.1,-1.4142e+08
522.2,1.28662e+08
522.3,-7.44541e+07
522.4,-3.79331e+06
522.5,8.09089e+07
522.6,-1.32057e+08
522.7,1.40736e+08
522.8,-1.04102e+08
522.9,3.39007e+07
523,4.72986e+07
523.1,-1.13359e+08
523.2,1.42989e+08
523.3,-1.26604e+08
523.4,6.94288e+07
523.5,1.01709e+07
523.6,-8.65863e+07
523.7,1.35205e+08
523.8,-1.40338e+08
523.9,1.00282e+08
524,-2.78849e+07
524.1,-5.35748e+07
524.2,1.17874e+08
524.3,-1.44287e+08
524.4,1.24264e+08
524.5,-6.41993e+07
524.6,-1.66087e+07
524.7,9.21604e+07
524.8,-1.38119e+08
524.9,1.3965e+08
525,-9.621e+07
525.1,2.17365e+07
525.2,5.98221e+07
525.3,-1.22209e+08
525.4,1.4531e+08
525.5,-1.21642e+08
525.6,5.87737e+07
525.7,2.30943e+07
525.8,-9.76185e+07
525.9,1.40791e+08
526,-1.38672e+08
526.1,9.18922e+07
526.2,-1.54665e+07
526.3,-6.60272e+07
526.4,1.2635e+08
526.5,-1.46052e+08
526.6,1.18742e+08
526.7,-5.31607e+07
526.8,-2.96152e+07
526.9,1.02948e+08
527,-1.43211e+08
527.1,1.374e+08
527.2,-8.7334e+07
527.3,9.08601e+06
527.4,7.2177e+07
527.5,-1.30289e+08
527.6,1.46508e+08
527.7,-1.15564e+08
527.8,4.73693e+07
527.9,3.61582e+07
528,-1.08136e+08
528.1,1.45372e+08
528.2,-1.35834e+08
528.3,8.25417e+07
528.4,-2.60686e+06
528.5,-7.82582e+07
528.6,1.34013e+08
528.7,-1.46673e+08
528.8,1.12113e+08
528.9,-4.14093e+07
529,-4.27104e+07
529.1,1.13171e+08
529.2,-1.47266e+08
529.3,1.33974e+08
529.4,-7.75222e+07
529.5,-3.95895e+06
529.6,8.42575e+07
529.7,-1.37513e+08
529.8,1.46544e+08
529.9,-1.08392e+08
530,3.52908e+07
530.1,4.92584e+07
530.2,-1.1804e+08
530.3,1.48886e+08
530.4,-1.3182e+08
530.5,7.2283e+07
530.6,1.0599e+07
530.7,-9.01615e+07
530.8,1.40778e+08
530.9,-1.46116e+08
531,1.04405e+08
531.1,-2.90242e+07
531.2,-5.57887e+07
531.3,1.22731e+08
531.4,-1.50225e+08
531.5,1.29372e+08
531.6,-6.68321e+07
531.7,-1.73008e+07
531.8,9.5957e+07
531.9,-1.438e+08
532,1.45388e+08
532.1,-1.00157e+08
532.2,2.26207e+07
532.3,6.22878e+07
532.4,-1.27233e+08
532.5,1.51277e+08
532.6,-1.26632e+08
532.7,6.11779e+07
532.8,2.40512e+07
532.9,-1.01631e+08
533,1.46569e+08
533.1,-1.44357e+08
533.2,9.56535e+07
533.3,-1.60915e+07
533.4,-6.8742e+07
533.5,1.31533e+08
533.6,-1.52037e+08
533.7,1.23601e+08
533.8,-5.53296e+07
533.9,-3.0837e+07
534,1.0717e+08
534.1,-1.49076e+08
534.2,1.4302e+08
534.3,-9.09005e+07
534.4,9.44856e+06
534.5,7.51376e+07
534.6,-1.35622e+08
534.7,1.52498e+08
534.8,-1.20283e+08
534.9,4.92968e+07
535,3.76449e+07
535.1,-1.12561e+08
535.2,1.51312e+08
535.3,-1.41379e+08
535.4,8.59046e+07
535.5,-2.70402e+06
535.6,-8.14606e+07
535.7,1.39486e+08
535.8,-1.52657e+08
535.9,1.16681e+08
536,-4.30894e+07
536.1,-4.44611e+07
536.2,1.17791e+08
536.3,-1.53271e+08
536.4,1.39431e+08
536.5,-8.06733e+07
536.6,-4.12957e+06
536.7,8.76974e+07
536.8,-1.43117e+08
536.9,1.52509e+08
537,-1.12798e+08
537.1,3.67181e+07
537.2,5.12718e+07
537.3,-1.22849e+08
537.4,1.54943e+08
537.5,-1.37177e+08
537.6,7.52141e+07
537.7,1.10393e+07
537.8,-9.3834e+07
537.9,1.46503e+08
538,-1.52051e+08
538.1,1.0864e+08
538.2,-3.01939e+07
538.3,-5.80631e+07
538.4,1.2772e+08
538.5,-1.56324e+08
538.6,1.34618e+08
538.7,-6.95356e+07
538.8,-1.80121e+07
538.9,9.98567e+07
539,-1.49635e+08
539.1,1.51281e+08
539.2,-1.0421e+08
539.3,2.35282e+07
539.4,6.48207e+07
539.5,-1.32393e+08
539.6,1.57405e+08
539.7,-1.31755e+08
539.8,6.36466e+07
539.9,2.50343e+07
540,-1.05752e+08
540.1,1.52503e+08
540.2,-1.50195e+08
540.3,9.95158e+07
540.4,-1.67329e+07
540.5,-7.15305e+07
540.6,1.36857e+08
540.7,-1.58182e+08
540.8,1.28591e+08
540.9,-5.75566e+07
541,-3.20923e+07
541.1,1.11506e+08
541.2,-1.55098e+08
541.3,1.48792e+08
541.4,-9.45625e+07
541.5,9.82037e+06
541.6,7.81782e+07
541.7,-1.41098e+08
541.8,1.58649e+08
541.9,-1.25129e+08
542,5.12756e+07
542.1,3.9172e+07
542.2,-1.17105e+08
542.3,1.57412e+08
542.4,-1.47072e+08
542.5,8.93575e+07
542.6,-2.80329e+06
542.7,-8.47494e+07
542.8,1.45107e+08
542.9,-1.58801e+08
543,1.21371e+08
543.1,-4.48141e+07
543.2,-4.62592e+07
543.3,1.22536e+08
543.4,-1.59436e+08
543.5,1.45033e+08
543.6,-8.39084e+07
543.7,-4.30527e+06
543.8,9.12298e+07
543.9,-1.48871e+08
544,1.58634e+08
544.1,-1.17322e+08
544.2,3.81832e+07
544.3,5.33396e+07
544.4,-1.27786e+08
544.5,1.61163e+08
544.6,-1.42677e+08
544.7,7.82232e+07
544.8,1.14919e+07
544.9,-9.7605e+07
545,1.52381e+08
545.1,-1.58145e+08
545.2,1.12987e+08
545.3,-3.13943e+07
545.4,-6.03986e+07
545.5,1.32842e+08
545.6,-1.62586e+08
545.7,1.40004e+08
545.8,-7.23108e+07
545.9,-1.87429e+07
546,1.03861e+08
546.1,-1.55626e+08
546.2,1.5733e+08
546.3,-1.08371e+08
546.4,2.44594e+07
546.5,6.74216e+07
546.6,-1.37691e+08
546.7,1.63697e+08
546.8,-1.37015e+08
546.9,6.61806e+07
547,2.60441e+07
547.1,-1.09983e+08
547.2,1.58595e+08
547.3,-1.56188e+08
547.4,1.03481e+08
547.5,-1.73908e+07
547.6,-7.43936e+07
547.7,1.42321e+08
547.8,-1.64491e+08
547.9,1.33714e+08
548,-5.98423e+07
548.1,-3.33814e+07
548.2,1.15957e+08
548.3,-1.61281e+08
548.4,1.54717e+08
548.5,-9.83215e+07
548.6,1.02015e+07
548.7,8.13e+07
548.8,-1.4672e+08
548.9,1.64963e+08
549,-1.30103e+08
549.1,5.33064e+07
549.2,4.07401e+07
549.3,-1.2177e+08
549.4,1.63674e+08
549.5,-1.52915e+08
549.6,9.29015e+07
549.7,-2.90468e+06
549.8,-8.81258e+07
549.9,1.50876e+08
550,-1.65108e+08
550.1,1.26185e+08
550.2,-4.6584e+07
550.3,-4.81054e+07
550.4,1.27407e+08
550.5,-1.65765e+08
550.6,1.50784e+08
550.7,-8.72286e+07
550.8,-4.48613e+06
550.9,9.48561e+07
551,-1.54778e+08
551.1,1.64921e+08
551.2,-1.21966e+08
551.3,3.96865e+07
551.4,5.54625e+07
551.5,-1.32854e+08
551.6,1.67547e+08
551.7,-1.48322e+08
551.8,8.13113e+07
551.9,1.19569e+07
552,-1.01476e+08
552.1,1.58414e+08
552.2,-1.64399e+08
552.3,1.17449e+08
552.4,-3.26259e+07
552.5,-6.27962e+07
552.6,1.381e+08
552.7,-1.69012e+08
552.8,1.45531e+08
552.9,-7.51587e+07
553,-1.94934e+07
553.1,1.07971e+08
553.2,-1.61774e+08
553.3,1.63539e+08
553.4,-1.12642e+08
553.5,2.54146e+07
553.6,7.00913e+07
553.7,-1.43129e+08
553.8,1.70154e+08
553.9,-1.42413e+08
554,6.87807e+07
554.1,2.7081e+07
554.2,-1.14326e+08
554.3,1.64848e+08
554.4,-1.62339e+08
554.5,1.07549e+08
554.6,-1.80656e+07
554.7,-7.73324e+07
554.8,1.4793e+08
554.9,-1.70966e+08
555,1.3897e+08
555.1,-6.21874e+07
555.2,-3.47048e+07
555.3,1.20526e+08
555.4,-1.67626e+08
555.5,1.60797e+08
555.6,-1.02179e+08
555.7,1.05922e+07
555.8,8.45041e+07
555.9,-1.5249e+08
556,1.71443e+08
556.1,-1.35206e+08
556.2,5.53899e+07
556.3,4.23497e+07
556.4,-1.26557e+08
556.5,1.701e+08
556.6,-1.58912e+08
556.7,9.65378e+07
556.8,-3.0082e+06
556.9,-9.15909e+07
557,1.56797e+08
557.1,-1.7158e+08
557.2,1.31124e+08
557.3,-4.83996e+07
557.4,-5.00004e+07
557.5,1.32405e+08
557.6,-1.72259e+08
557.7,1.56684e+08
557.8,-9.06351e+07
557.9,-4.67223e+06
558,9.85774e+07
558.1,-1.60839e+08
558.2,1.71372e+08
558.3,-1.2673e+08
558.4,4.12285e+07
558.5,5.76413e+07
558.6,-1.38055e+08
558.7,1.74097e+08
558.8,-1.54114e+08
558.9,8.44793e+07
559,1.24346e+07
559.1,-1.05448e+08
559.2,1.64604e+08
559.3,-1.70816e+08
559.4,1.22027e+08
559.5,-3.3889e+07
559.6,-6.52567e+07
559.7,1.43494e+08
559.8,-1.75606e+08
559.9,1.51202e+08
560,-7.80802e+07
560.1,-2.0264e+07
560.2,1.12188e+08
560.3,-1.68082e+08
560.4,1.69909e+08
560.5,-1.17022e+08
560.6,2.63941e+07
560.7,7.28308e+07
560.8,-1.48708e+08
560.9,1.76778e+08
561,-1.47951e+08
561.1,7.14477e+07
561.2,2.81453e+07
561.3,-1.18781e+08
561.4,1.71263e+08
561.5,-1.68649e+08
561.6,1.11723e+08
561.7,-1.87572e+07
561.8,-8.03477e+07
561.9,1.53684e+08
562,-1.77608e+08
562.1,1.44363e+08
562.2,-6.45928e+07
562.3,-3.6063e+07
562.4,1.25213e+08
562.5,-1.74136e+08
562.6,1.67034e+08
562.7,-1.06135e+08
562.8,1.09924e+07
562.9,8.77914e+07
563,-1.58409e+08
563.1,1.7809e+08
563.2,-1.40441e+08
563.3,5.75268e+07
563.4,4.40015e+07
563.5,-1.31468e+08
563.6,1.76691e+08
563.7,-1.65063e+08
563.8,1.00267e+08
563.9,-3.11385e+06
564,-9.51459e+07
564.1,1.6287e+08
564.2,-1.78218e+08
564.3,1.36191e+08
564.4,-5.02616e+07
564.5,-5.19447e+07
564.6,1.37532e+08
564.7,-1.78921e+08
564.8,1.62736e+08
564.9,-9.41288e+07
565,-4.86367e+06
565.1,1.02395e+08
565.2,-1.67056e+08
565.3,1.77989e+08
565.4,-1.31616e+08
565.5,4.28096e+07
565.6,5.98766e+07
565.7,-1.4339e+08
565.8,1.80816e+08
565.9,-1.60054e+08
566,8.77284e+07
566.1,1.29251e+07
566.2,-1.09523e+08
566.3,1.70954e+08
566.4,-1.77398e+08
566.5,1.26722e+08
566.6,-3.5184e+07
566.7,-6.77809e+07
566.8,1.49027e+08
566.9,-1.82369e+08
567,1.57018e+08
567.1,-8.10761e+07
567.2,-2.10549e+07
567.3,1.16514e+08
567.4,-1.74553e+08
567.5,1.76443e+08
567.6,-1.21515e+08
567.7,2.73981e+07
567.8,7.56411e+07
567.9,-1.54431e+08
568,1.83573e+08
568.1,-1.5363e+08
568.2,7.41826e+07
568.3,2.92374e+07
568.4,-1.23351e+08
568.5,1.77842e+08
568.6,-1.75121e+08
568.7,1.16002e+08
568.8,-1.94661e+07
568.9,-8.34407e+07
569,1.59586e+08
569.1,-1.8442e+08
569.2,1.49893e+08
569.3,-6.70592e+07
569.4,-3.74565e+07
569.5,1.3002e+08
569.6,-1.80812e+08
569.7,1.7343e+08
569.8,-1.10192e+08
569.9,1.14023e+07
570,9.11632e+07
570.1,-1.6448e+08
570.2,1.84906e+08
570.3,-1.4581e+08
570.4,5.97176e+07
570.5,4.56959e+07
570.6,-1.36505e+08
570.7,1.83451e+08
570.8,-1.71371e+08
570.9,1.04092e+08
571,-3.22164e+06
571.1,-9.87919e+07
571.2,1.69099e+08
571.3,-1.85026e+08
571.4,1.41386e+08
571.5,-5.21704e+07
571.6,-5.39391e+07
571.7,1.4279e+08
571.8,-1.85752e+08
571.9,1.68942e+08
572,-9.7711e+07
572.1,-5.06054e+06
572.2,1.0631e+08
572.3,-1.73431e+08
572.4,1.84774e+08
572.5,-1.36626e+08
572.6,4.44304e+07
572.7,6.21693e+07
572.8,-1.48861e+08
572.9,1.87706e+08
573,-1.66145e+08
573.1,9.10595e+07
573.2,1.34286e+07
573.3,-1.13702e+08
573.4,1.77465e+08
573.5,-1.84146e+08
573.6,1.31535e+08
573.7,-3.65113e+07
573.8,-7.03696e+07
573.9,1.54701e+08
574,-1.89304e+08
574.1,1.62981e+08
574.2,-8.41475e+07
574.3,-2.18664e+07
574.4,1.20949e+08
574.5,-1.81187e+08
574.6,1.83141e+08
574.7,-1.26121e+08
574.8,2.8427e+07
574.9,7.8523e+07
575,-1.60298e+08
575.1,1.90539e+08
575.2,-1.59453e+08
575.3,7.69862e+07
575.4,3.03577e+07
575.5,-1.28038e+08
575.6,1.84588e+08
575.7,-1.81755e+08
575.8,1.2039e+08
575.9,-2.01922e+07
576,-8.66124e+07
576.1,1.65637e+08
576.2,-1.91405e+08
576.3,1.55562e+08
576.4,-6.95873e+07
576.5,-3.88857e+07
576.6,1.34949e+08
576.7,-1.87656e+08
576.8,1.79988e+08
576.9,-1.14351e+08
577,1.18219e+07
577.1,9.46205e+07
577.2,-1.70703e+08
577.3,1.91895e+08
577.4,-1.51313e+08
577.5,6.19631e+07
577.6,4.74336e+07
577.7,-1.41669e+08
577.8,1.90382e+08
577.9,-1.77837e+08
578,1.08012e+08
578.1,-3.33158e+06
578.2,-1.0253e+08
578.3,1.75485e+08
578.4,-1.92004e+08
578.5,1.46711e+08
578.6,-5.41266e+07
578.7,-5.59841e+07
578.8,1.48181e+08
578.9,-1.92755e+08
579,1.75304e+08
579.1,-1.01383e+08
579.2,-5.26291e+06
579.3,1.10324e+08
579.4,-1.79967e+08
579.5,1.91729e+08
579.6,-1.41761e+08
579.7,4.60913e+07
579.8,6.452e+07
579.9,-1.54469e+08
580,1.94768e+08
580.1,-1.72389e+08
580.2,9.44735e+07
580.3,1.39452e+07
580.4,-1.17985e+08
580.5,1.84139e+08
580.6,-1.91064e+08
580.7,1.36469e+08
580.8,-3.78713e+07
580.9,-7.30237e+07
581,1.60518e+08
581.1,-1.96412e+08
581.2,1.69094e+08
581.3,-8.72952e+07
581.4,-2.26988e+07
581.5,1.25497e+08
581.6,-1.87988e+08
581.7,1.90007e+08
581.8,-1.30842e+08
581.9,2.94811e+07
582,8.14775e+07
582.1,-1.66313e+08
582.2,1.97679e+08
582.3,-1.6542e+08
582.4,7.98592e+07
582.5,3.15065e+07
582.6,-1.32841e+08
582.7,1.91502e+08
582.8,-1.88556e+08
582.9,1.24887e+08
583,-2.0936e+07
583.1,-8.98636e+07
583.2,1.71839e+08
583.3,-1.98563e+08
583.4,1.61372e+08
583.5,-7.21779e+07
583.6,-4.03511e+07
583.7,1.40002e+08
583.8,-1.94671e+08
583.9,1.86708e+08
584,-1.18613e+08
584.1,1.22515e+07
584.2,9.81644e+07
584.3,-1.77082e+08
584.4,1.99057e+08
584.5,-1.56953e+08
584.6,6.42639e+07
584.7,4.9215e+07
584.8,-1.46962e+08
584.9,1.97484e+08
585,-1.84464e+08
585.1,1.12029e+08
585.2,-3.44367e+06
585.3,-1.06362e+08
585.4,1.82029e+08
585.5,-1.99156e+08
585.6,1.52169e+08
585.7,-5.61309e+07
585.8,-5.80805e+07
585.9,1.53706e+08
586,-1.99932e+08
586.1,1.81823e+08
586.2,-1.05145e+08
586.3,-5.47089e+06
586.4,1.14438e+08
586.5,-1.86665e+08
586.6,1.98856e+08
586.7,-1.47023e+08
586.8,4.77928e+07
586.9,6.69295e+07
587,-1.60216e+08
587.1,2.02005e+08
587.2,-1.78787e+08
587.3,9.79716e+07
587.4,1.44753e+07
587.5,-1.22376e+08
587.6,1.90979e+08
587.7,-1.98152e+08
587.8,1.41524e+08
587.9,-3.92643e+07
588,-7.57439e+07
588.1,1.66478e+08
588.2,-2.03696e+08
588.3,1.75357e+08
588.4,-9.05202e+07
588.5,-2.35523e+07
588.6,1.30157e+08
588.7,-1.94957e+08
588.8,1.97042e+08
588.9,-1.35678e+08
589,3.05606e+07
589.1,8.45054e+07
589.2,-1.72476e+08
589.3,2.04995e+08
589.4,-1.71535e+08
589.5,8.28026e+07
589.6,3.26842e+07
589.7,-1.37764e+08
589.8,1.98587e+08
589.9,-1.95523e+08
590,1.29494e+08
590.1,-2.16974e+07
590.2,-9.31955e+07
590.3,1.78194e+08
590.4,-2.05897e+08
590.5,1.67325e+08
590.6,-7.48317e+07
590.7,-4.18531e+07
590.8,1.45179e+08
590.9,-2.01859e+08
591,1.93594e+08
591.1,-1.22979e+08
591.2,1.2691e+07
591.3,1.01796e+08
591.4,-1.83619e+08
591.5,2.06395e+08
591.6,-1.62732e+08
591.7,6.66207e+07
591.8,5.10408e+07
591.9,-1.52385e+08
592,2.04762e+08
592.1,-1.91253e+08
592.2,1.16144e+08
592.3,-3.55792e+06
592.4,-1.10288e+08
592.5,1.88734e+08
592.6,-2.06484e+08
592.7,1.57759e+08
592.8,-5.81838e+07
592.9,-6.02288e+07
593,1.59366e+08
593.1,-2.07285e+08
593.2,1.88502e+08
593.3,-1.08999e+08
593.4,-5.68456e+06
593.5,1.18653e+08
593.6,-1.93528e+08
593.7,2.06158e+08
593.8,-1.52414e+08
593.9,4.95354e+07
594,6.93986e+07
594.1,-1.66105e+08
594.2,2.0942e+08
594.3,-1.85341e+08
594.4,1.01555e+08
594.5,1.50189e+07
594.6,-1.26874e+08
594.7,1.97986e+08
594.8,-2.05414e+08
594.9,1.46703e+08
595,-4.06908e+07
595.1,-7.85312e+07
595.2,1.72585e+08
595.3,-2.11158e+08
595.4,1.81772e+08
595.5,-9.38233e+07
595.6,-2.44272e+07
595.7,1.34931e+08
595.8,-2.02095e+08
595.9,2.04249e+08
596,-1.40633e+08
596.1,3.16659e+07
596.2,8.76077e+07
596.3,-1.7879e+08
596.4,2.1249e+08
596.5,-1.77798e+08
596.6,8.58172e+07
596.7,3.38912e+07
596.8,-1.42806e+08
596.9,2.05845e+08
597,-2.0266e+08
597.1,1.34212e+08
597.2,-2.24768e+07
597.3,-9.6609e+07
597.4,1.84705e+08
597.5,-2.1341e+08
597.6,1.73423e+08
597.7,-7.75495e+07
597.8,-4.33922e+07
597.9,1.50482e+08
598,-2.09222e+08
598.1,2.00647e+08
598.2,-1.27451e+08
598.3,1.31405e+07
598.4,1.05516e+08
598.5,-1.90314e+08
598.6,2.13912e+08
598.7,-1.6865e+08
598.8,6.90342e+07
598.9,5.29115e+07
599,-1.57941e+08
599.1,2.12216e+08
599.2,-1.98207e+08
599.3,1.20359e+08
599.4,-3.67433e+06
599.5,-1.1431e+08
599.6,1.95602e+08
599.7,-2.13989e+08
599.8,1.63485e+08
599.9,-6.02858e+07
600,-6.24298e+07
600.1,1.65165e+08
600.2,-2.14816e+08
600.3,1.95343e+08
600.4,-1.12946e+08
600.5,-5.90401e+06
600.6,1.22971e+08
600.7,-2.00557e+08
600.8,2.13636e+08
600.9,-1.57935e+08
601,5.13195e+07
601.1,7.19279e+07
601.2,-1.72136e+08
601.3,2.17014e+08
601.4,-1.92054e+08
601.5,1.05224e+08
601.6,1.55763e+07
601.7,-1.31481e+08
601.8,2.05162e+08
601.9,-2.12851e+08
602,1.52006e+08
602.1,-4.21512e+07
602.2,-8.13863e+07
602.3,1.78839e+08
602.4,-2.18799e+08
602.5,1.88342e+08
602.6,-9.72056e+07
602.7,-2.53239e+07
602.8,1.39821e+08
602.9,-2.09407e+08
603,2.11629e+08
603.1,-1.45706e+08
603.2,3.27971e+07
603.3,9.07852e+07
603.4,-1.85256e+08
603.5,2.20165e+08
603.6,-1.84212e+08
603.7,8.89037e+07
603.8,3.51279e+07
603.9,-1.47971e+08
604,2.13277e+08
604.1,-2.09969e+08
604.2,1.39044e+08
604.3,-2.32743e+07
604.4,-1.00105e+08
604.5,1.91372e+08
604.6,-2.21104e+08
604.7,1.79666e+08
604.8,-8.0332e+07
604.9,-4.4969e+07
605,1.55913e+08
605.1,-2.16761e+08
605.2,2.07869e+08
605.3,-1.3203e+08
605.4,1.36003e+07
605.5,1.09326e+08
605.6,-1.9717e+08
605.7,2.21608e+08
605.8,-1.74709e+08
605.9,7.15049e+07
606,5.48276e+07
606.1,-1.6363e+08
606.2,2.19848e+08
606.3,-2.05327e+08
606.4,1.24674e+08
606.5,-3.7929e+06
606.6,-1.18429e+08
606.7,2.02635e+08
606.8,-2.21673e+08
606.9,1.69348e+08
607,-6.24375e+07
607.1,-6.46841e+07
607.2,1.71102e+08
607.3,-2.22527e+08
607.4,2.02346e+08
607.5,-1.16986e+08
607.6,-6.12933e+06
607.7,1.27393e+08
607.8,-2.07753e+08
607.9,2.21294e+08
608,-1.63587e+08
608.1,5.31457e+07
608.2,7.45183e+07
608.3,-1.78312e+08
608.4,2.24789e+08
608.5,-1.98926e+08
608.6,1.0898e+08
608.7,1.61476e+07
608.8,-1.36199e+08
608.9,2.1251e+08
609,-2.20465e+08
609.1,1.57435e+08
609.2,-4.36457e+07
609.3,-8.431e+07
609.4,1.85243e+08
609.5,-2.26624e+08
609.6,1.95069e+08
609.7,-1.00668e+08
609.8,-2.62425e+07
609.9,1.44827e+08
610,-2.16892e+08
610.1,2.19185e+08
610.2,-1.509e+08
610.3,3.39547e+07
610.4,9.4039e+07
610.5,-1.91877e+08
610.6,2.28023e+08
610.7,-1.90778e+08
610.8,9.20631e+07
610.9,3.63946e+07
611,-1.53259e+08
611.1,2.20886e+08
611.2,-2.17451e+08
611.3,1.4399e+08
611.4,-2.40902e+07
611.5,-1.03685e+08
611.6,1.98197e+08
611.7,-2.2898e+08
611.8,1.86058e+08
611.9,-8.318e+07
612,-4.65837e+07
612.1,1.61474e+08
612.2,-2.2448e+08
612.3,2.15262e+08
612.4,-1.36717e+08
612.5,1.40703e+07
612.6,1.13227e+08
612.7,-2.04189e+08
612.8,2.29487e+08
612.9,-1.80912e+08
613,7.40336e+07
613.1,5.67898e+07
613.2,-1.69454e+08
